,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,x_geo,y_geo,transaction_date,log_price,set,zipcode,PREFERRED_CITY,address
3902,4,2.5,1850,5444,2.0,0,0,5,7,1850,1981,-122.16,47.7227,2014-07-02,13.071070083016778,train,98034,KIRKLAND,"135th Avenue Northeast, Kirkland, King County, Washington, United States"
3903,6,4.5,3830,4800,3.0,0,0,3,9,3050,1919,-122.361,47.6404,2014-07-02,13.804449610604848,train,98119,SEATTLE,"3rd Avenue West, Queen Anne, Seattle, King County, Washington, United States"
3904,2,1.0,870,4600,1.0,0,0,4,7,870,1942,-122.379,47.5274,2014-07-03,12.785491060761776,train,98126,SEATTLE,"37th Avenue Southwest, High Point, Seattle, King County, Washington, United States"
3905,4,5.0,4110,43560,2.0,0,0,4,11,4110,1978,-122.18,47.6353,2014-07-03,13.85668129166795,train,98005,BELLEVUE,"120th Avenue Northeast, Northup, Bellevue, King County, Washington, United States"
3906,3,2.5,2250,5692,2.0,0,0,3,8,2250,2000,-122.379,47.5133,2014-07-03,13.007710936319128,train,98146,SEATTLE,"37th Avenue Southwest, Arbor Heights, Seattle, King County, Washington, United States"
3907,5,2.5,2270,6300,2.0,0,0,3,8,2270,1995,-122.169,47.3266,2014-07-03,12.560244459250788,train,98092,AUBURN,"Southeast 307th Place, Lea Hill, Auburn, King County, Washington, United States"
3908,3,2.0,2360,4800,2.0,0,0,3,9,2360,1909,-122.312,47.6317,2014-07-03,14.377979414882104,train,98112,SEATTLE,"15th Avenue East, Madison Valley, Seattle, King County, Washington, United States"
3909,5,3.0,2190,4900,2.0,0,0,5,7,1490,1940,-122.386,47.6892,2014-07-03,13.284482226880764,train,98117,SEATTLE,"Jones Avenue Northwest, Loyal Heights, Ballard, Seattle, King County, Washington, United States"
3910,3,2.0,2470,8800,2.0,0,0,3,9,2470,1961,-122.222,47.5753,2014-07-03,13.652991628466498,train,98040,MERCER ISLAND,"88th Avenue Southeast, Fortuna, Mercer Island, King County, Washington, United States"
3911,3,2.5,3316,11447,2.0,0,0,3,9,3316,1986,-122.34,47.3036,2014-07-03,13.103384410806528,train,98023,FEDERAL WAY,"2nd Place Southwest, Federal Way, King County, Washington, United States"
3912,4,1.0,1200,6000,1.5,0,0,3,6,1200,1923,-122.352,47.5307,2014-07-03,12.301382825334498,train,98106,SEATTLE,"13th Avenue Southwest, Highland Park, Seattle, King County, Washington, United States"
3913,4,2.5,3160,8281,2.0,0,0,4,9,3160,1995,-122.195,47.6699,2014-07-03,13.935069793021912,train,98033,KIRKLAND,"7th Street South, Kirkland, King County, Washington, United States"
3914,4,2.5,1890,6962,2.0,0,0,3,8,1890,1997,-122.187,47.3328,2014-07-03,12.544329003944888,train,98092,AUBURN,"114th Way Southeast, Lea Hill, Auburn, King County, Washington, United States"
3915,3,2.0,2300,13418,1.0,0,0,3,8,1430,1955,-122.2,47.6075,2014-07-03,13.321214236149494,train,98004,BELLEVUE,"105th Avenue Southeast, Bellevue, King County, Washington, United States"
3916,5,3.25,2740,9629,1.0,0,0,5,7,1390,1977,-122.197,47.7645,2014-07-03,13.151922179645874,train,98011,BOTHELL,
3917,4,1.75,2080,7200,1.0,0,0,4,7,1050,1966,-122.282,47.3385,2014-07-03,12.196022309676671,train,98001,AUBURN,"South 294th Street, Auburn, King County, Washington, United States"
3918,2,1.0,1190,6200,1.0,0,0,3,7,1190,1948,-122.34,47.7634,2014-07-03,12.597945800118872,train,98133,SEATTLE,"North 185th Street, Echo Lake, Shoreline, King County, Washington, United States"
3919,4,2.5,2980,16263,2.0,0,0,3,9,2980,1989,-122.153,47.5457,2014-07-03,13.827439128829548,train,98006,BELLEVUE,"141st Avenue Southeast, Bellevue, King County, Washington, United States"
3920,4,1.75,2600,11325,1.0,0,0,4,7,1610,1969,-122.206,47.3954,2014-07-03,12.627739132976346,train,98031,KENT,"100th Avenue Southeast, East Hill, Kent, King County, Washington, United States"
3921,4,2.25,2060,11385,1.0,0,0,4,7,1200,1962,-122.363,47.314,2014-07-03,12.48559653028049,train,98023,FEDERAL WAY,
3922,4,2.5,1700,9000,1.0,0,0,5,7,1700,1972,-122.233,47.7306,2014-07-03,12.92391243868049,train,98034,KIRKLAND,"81st Avenue Northeast, Inglewood, Kirkland, King County, Washington, United States"
3923,3,2.5,1930,1348,2.0,0,0,3,8,1300,2005,-122.384,47.6513,2014-07-03,12.994507278363448,train,98199,SEATTLE,"21st Avenue West, Southeast Magnolia, Magnolia, Seattle, King County, Washington, United States"
3924,4,2.0,2490,9525,2.0,0,0,5,9,2490,1968,-122.217,47.5639,2014-07-03,13.753635154246188,train,98040,MERCER ISLAND,"91st Avenue Southeast, Mercer Island, King County, Washington, United States"
3925,3,1.5,1520,9041,1.0,0,0,4,7,1520,1954,-122.213,47.6158,2014-07-03,13.604789526648622,train,98004,BELLEVUE,"Northeast 5th Street, Bellevue, King County, Washington, United States"
3926,3,2.5,2950,10254,2.0,0,0,3,9,2950,2006,-122.14,47.4888,2014-07-03,13.226633298580126,train,98059,RENTON,
3927,3,2.5,2780,33503,1.5,0,1,4,8,2110,1969,-122.081,47.5844,2014-07-03,13.946538820370678,train,98075,SAMMAMIISH,"194th Avenue Southeast, Sammamish, King County, Washington, United States"
3928,3,1.0,1740,10875,1.0,0,0,4,7,1020,1962,-122.283,47.4682,2014-07-03,12.495003937382387,train,98188,SEATTLE,"South 150th Street, Riverton Heights, Tukwila, King County, Washington, United States"
3929,5,2.5,3580,8921,2.0,0,0,3,9,3580,2000,-122.202,47.693,2014-07-03,13.955272500339431,train,98033,KIRKLAND,"20th Avenue, Juanita, Kirkland, King County, Washington, United States"
3930,3,2.5,1520,3593,2.0,0,0,3,7,1520,2004,-122.042,47.3842,2014-07-03,12.570715759118084,train,98038,MAPLE VALLEY,"Southeast 243rd Street, The Woods at Lake Wilderness, Wilderness Village, Maple Valley, King County, Washington, United States"
3931,6,2.75,2520,54160,2.0,1,4,3,7,2520,1954,-122.376,47.4969,2014-07-03,13.790192749979983,train,98146,SEATTLE,"Southwest Seola Lane, Seattle, King County, Washington, United States"
3932,4,2.5,3150,4203,2.0,0,0,3,9,3150,2002,-122.164,47.688,2014-07-03,13.610943392223,train,98033,KIRKLAND,"Northeast 97th Street, Redmond, King County, Washington, United States"
3933,2,2.75,1350,1252,2.0,0,0,3,8,1120,2006,-122.39,47.522,2014-07-03,12.912876152537605,train,98136,SEATTLE,"45th Avenue Southwest, Fauntleroy, Seattle, King County, Washington, United States"
3934,3,1.0,1020,8610,1.0,0,0,5,7,1020,1959,-122.169,47.4974,2014-07-03,12.48748510496836,train,98056,RENTON,
3935,4,2.75,2640,35070,1.5,0,0,3,8,2640,1963,-122.181,47.4242,2014-07-03,12.88664104388326,train,98058,RENTON,
3936,4,2.5,2300,6448,2.0,0,0,3,8,2300,2001,-122.204,47.3813,2014-07-03,12.742566016044742,train,98030,KENT,"102nd Place Southeast, East Hill, Kent, King County, Washington, United States"
3937,4,3.5,4370,10860,2.0,0,0,3,11,4370,2008,-122.148,47.5066,2014-07-03,13.840203170554645,train,98059,RENTON,"Northeast 16th Street, Summerwind, Renton, King County, Washington, United States"
3938,4,3.0,2590,6160,2.0,0,0,3,8,2590,2014,-122.122,47.4784,2014-07-03,13.161574475126766,train,98059,RENTON,"163rd Place Southeast, Renton, King County, Washington, United States"
3939,4,3.75,5070,60123,2.0,0,0,3,11,5070,2000,-122.004,47.6567,2014-07-03,13.9108207377686,train,98053,REDMOND,"251st Court Northeast, Union Hill-Novelty Hill, King County, Washington, United States"
3940,3,2.25,1980,10115,1.0,0,0,3,8,1980,1959,-122.174,47.6384,2014-07-03,13.369223455335854,train,98005,BELLEVUE,"124th Avenue Northeast, Cherry Crest, Bellevue, King County, Washington, United States"
3941,2,0.75,660,5240,1.0,0,0,4,4,660,1912,-122.234,47.3881,2014-07-03,11.512925464970229,train,98032,KENT,"2nd Avenue North, Downtown, Kent, King County, Washington, United States"
3942,3,1.75,1770,8868,1.0,0,0,4,7,1770,1959,-122.212,47.3188,2014-07-03,12.429216196844385,train,98002,AUBURN,"O Street Northeast, Rivers Bend, Auburn, King County, Washington, United States"
3943,4,3.25,3930,10929,2.0,0,0,3,10,3930,2006,-122.194,47.6259,2014-07-03,14.444119217386648,train,98004,BELLEVUE,"Northeast 18th Place, Ashwood, Bellevue, King County, Washington, United States"
3944,4,4.25,4930,25714,2.0,0,0,3,12,4930,2005,-122.148,47.3069,2014-07-03,13.635187003832993,train,98092,AUBURN,
3945,5,1.75,1840,10453,1.0,0,2,3,8,1360,1948,-122.368,47.4508,2014-07-03,12.88664104388326,train,98166,SEATTLE,"Southwest 170th Street, Burien, King County, Washington, United States"
3946,2,1.0,860,5040,1.0,0,0,3,7,860,1956,-122.365,47.6977,2014-07-03,12.821258284620408,train,98117,SEATTLE,"7th Avenue Northwest, Crown Hill, Greenwood, Seattle, King County, Washington, United States"
3947,4,2.5,2230,8624,1.0,0,0,4,8,1430,1969,-122.152,47.6623,2014-07-03,13.244581010128575,train,98052,REDMOND,
3948,3,1.75,1530,6743,1.0,0,0,3,7,1410,1955,-122.396,47.5745,2014-07-03,13.262125319779487,train,98116,SEATTLE,"Southwest Forney Street, West Seattle, Seattle, King County, Washington, United States"
3949,3,1.75,1570,8750,1.0,0,0,3,7,1570,1960,-122.333,47.4425,2014-07-03,12.388394202324127,train,98148,SEATTLE,"1st Avenue South, Burien, King County, Washington, United States"
3950,4,4.25,5010,19412,2.0,0,1,3,11,4000,2014,-122.211,47.5455,2014-07-03,14.670759581053316,train,98040,MERCER ISLAND,"East Mercer Way, Mercer Island, King County, Washington, United States"
3951,4,2.25,2230,7200,1.0,0,0,4,7,1300,1963,-122.33,47.7648,2014-07-03,12.89921982609012,train,98133,SEATTLE,"North 187th Street, Echo Lake, Shoreline, King County, Washington, United States"
3952,8,2.75,2790,6695,1.0,0,0,3,7,1470,1977,-122.331,47.7565,2014-07-03,12.736700896592344,train,98133,SEATTLE,"Corliss Avenue North, Meridian Park, Shoreline, King County, Washington, United States"
3953,4,3.25,2980,3600,2.0,0,0,3,9,2150,1999,-122.284,47.6352,2014-07-03,14.301018373745976,train,98112,SEATTLE,"38th Avenue East, Canterbury, Madison Park, Seattle, King County, Washington, United States"
3954,4,2.5,2360,10000,1.0,0,3,3,8,1980,1977,-122.374,47.573,2014-07-03,13.358225701126312,train,98126,SEATTLE,
3955,3,1.75,1830,7969,1.0,0,0,3,7,930,1950,-122.214,47.4667,2014-07-03,12.652359748158592,train,98055,RENTON,"South 15th Street, Talbot Hill, Renton, King County, Washington, United States"
3956,3,2.5,2610,6405,2.0,0,0,3,8,2610,2001,-121.874,47.5373,2014-07-03,13.312983737012978,train,98065,SNOQUALMIE,"Rhododendron Drive Southeast, Snoqualmie, King County, Washington, United States"
3957,3,3.25,3620,4000,2.0,0,0,3,10,2730,2005,-122.403,47.6393,2014-07-03,13.830399170458024,train,98199,SEATTLE,
3958,5,2.25,3000,13899,2.0,0,0,4,8,3000,1975,-122.105,47.6373,2014-07-03,13.304684934198283,train,98052,REDMOND,"Northeast 30th Place, Kenilworth, Redmond, King County, Washington, United States"
3959,3,1.0,1390,4814,1.5,0,0,3,6,1390,1908,-122.32,47.6881,2014-07-03,12.739637756265656,train,98115,SEATTLE,"8th Avenue Northeast, Maple Leaf, Seattle, King County, Washington, United States"
3960,2,1.75,1410,1005,1.5,0,0,3,9,900,2011,-122.018,47.5446,2014-07-03,12.89896979483491,train,98027,ISSAQUAH,"Northeast High Street, YWCA Family Village Issaquah, Issaquah, King County, Washington, United States"
3961,4,2.5,2040,5523,2.0,0,0,3,7,2040,1999,-122.328,47.432,2014-07-03,12.751299696013495,train,98148,SEATTLE,"South 191st Place, Burien, King County, Washington, United States"
3962,3,2.0,1180,7793,1.0,0,0,4,7,1180,1992,-122.181,47.4053,2014-07-03,12.490875577231112,train,98031,KENT,"Southeast 219th Court, Hillshire Terrace, Kent, King County, Washington, United States"
3963,3,1.75,1530,8000,2.0,0,0,3,7,1530,1978,-122.13,47.6971,2014-07-03,13.068962600677214,train,98052,REDMOND,"157th Avenue Northeast, Redmond, King County, Washington, United States"
3964,3,2.5,3230,5000,2.0,0,2,5,8,2430,1945,-122.389,47.7011,2014-07-03,13.652991628466498,train,98117,SEATTLE,
3965,4,2.0,1900,76877,1.0,0,0,3,8,1900,2004,-122.113,47.3491,2014-07-03,12.873902018105827,train,98042,KENT,
3966,5,3.0,3420,18129,2.0,0,0,3,9,2540,1952,-122.217,47.5333,2014-07-03,13.993656743347747,train,98040,MERCER ISLAND,"East Mercer Way, Mercer Island, King County, Washington, United States"
3967,3,1.0,1440,11250,1.0,0,0,3,7,1440,1967,-122.213,47.4627,2014-07-03,12.577636201962656,train,98055,RENTON,
3968,2,1.5,1930,3521,2.0,0,0,3,8,1930,1989,-122.146,47.6092,2014-07-03,13.14020329553266,train,98007,BELLEVUE,"145th Place Southeast, Villa Main Street, Bellevue, King County, Washington, United States"
3969,4,2.5,2800,10786,1.0,0,0,3,8,1420,1970,-122.116,47.5959,2014-07-03,13.312983737012978,train,98008,BELLEVUE,
3970,3,2.5,2320,7609,2.0,0,0,3,8,2320,2003,-122.069,47.5391,2014-07-04,13.304684934198283,train,98027,ISSAQUAH,"Big Tree Drive Northwest, Talus, Issaquah, King County, Washington, United States"
3971,3,1.5,1300,7200,1.0,0,0,5,7,1300,1960,-122.196,47.6821,2014-07-04,13.34550692871854,train,98033,KIRKLAND,"9th Avenue, Kirkland, King County, Washington, United States"
3972,4,2.25,2920,6513,2.0,0,0,4,9,2260,1937,-122.29,47.638,2014-07-05,14.368245584807475,train,98112,SEATTLE,
3973,3,2.5,1540,1326,3.0,0,0,3,8,1390,1995,-122.374,47.6457,2014-07-05,13.120361374733656,train,98119,SEATTLE,"Prosch Avenue West, Interbay, Queen Anne, Seattle, King County, Washington, United States"
3974,4,2.25,2110,12653,2.0,0,0,4,8,2110,1972,-122.225,47.536,2014-07-05,13.623138665316818,train,98040,MERCER ISLAND,"85th Avenue Southeast, Mercer Island, King County, Washington, United States"
3975,4,3.0,3130,5700,1.5,0,0,3,7,1750,1953,-122.283,47.6811,2014-07-05,13.41652441595382,train,98115,SEATTLE,
3976,4,2.5,2700,4275,2.0,0,0,3,9,2700,2004,-122.327,47.6725,2014-07-05,13.997832114758229,train,98115,SEATTLE,"Northeast 60th Street, Meridian, Green Lake, Seattle, King County, Washington, United States"
3977,3,1.75,1470,4950,1.0,0,0,3,7,1030,1984,-122.337,47.7325,2014-07-05,13.03789422077788,train,98133,SEATTLE,
3978,4,2.5,3160,4620,1.5,0,4,3,9,2020,1917,-122.382,47.5875,2014-07-06,14.0623706358958,train,98116,SEATTLE,"Walnut Avenue Southwest, Admiral, Seattle, King County, Washington, United States"
3979,3,1.75,1480,7700,1.0,0,0,3,8,1480,1975,-122.202,47.7225,2014-07-06,12.88664104388326,train,98034,KIRKLAND,"104th Place Northeast, Kirkland, King County, Washington, United States"
3980,2,1.75,1990,4000,1.0,0,0,5,7,1090,1952,-122.342,47.6889,2014-07-06,13.34550692871854,train,98103,SEATTLE,"Stone Avenue North, Licton Springs, Greenwood, Seattle, King County, Washington, United States"
3981,3,1.0,1390,6000,1.0,0,0,3,5,1390,1954,-122.175,47.4977,2014-07-07,12.345834587905332,train,98056,RENTON,"Monroe Avenue Northeast, Highlands Park, Renton, King County, Washington, United States"
3982,4,3.0,5430,108900,2.0,0,0,4,10,5430,1987,-122.038,47.6582,2014-07-07,14.122995257712237,train,98053,REDMOND,
3983,3,2.5,1720,3012,2.0,0,0,3,9,1720,2011,-122.334,47.7312,2014-07-07,13.122363377404328,train,98133,SEATTLE,"Meridian Avenue North, City 26, Haller Lake, Seattle, King County, Washington, United States"
3984,5,1.75,1650,3000,1.5,0,0,3,8,1650,1902,-122.306,47.5955,2014-07-07,13.001325049027272,train,98144,SEATTLE,"20th Avenue South, Central District, Seattle, King County, Washington, United States"
3985,3,2.0,1640,2808,1.0,0,3,4,7,820,1924,-122.291,47.5945,2014-07-07,13.253391639810731,train,98144,SEATTLE,"South Charles Street, Leschi, Seattle, King County, Washington, United States"
3986,3,1.75,2220,11646,1.0,0,0,3,7,1270,1950,-122.27,47.7762,2014-07-07,12.676076274775909,train,98028,KENMORE,"Northeast 204th Street, Kenmore, King County, Washington, United States"
3987,3,1.0,930,5160,1.5,0,0,5,6,930,1919,-122.357,47.5256,2014-07-07,12.611537753638338,train,98106,SEATTLE,"17th Avenue Southwest, Highland Park, Seattle, King County, Washington, United States"
3988,3,1.0,1100,8560,1.0,0,0,3,6,1100,1961,-122.338,47.329,2014-07-07,12.206022644280132,train,98023,FEDERAL WAY,"Southwest 305th Street, Redondo Highlands, Federal Way, King County, Washington, United States"
3989,4,1.75,1590,7920,2.0,0,0,4,7,1590,1960,-122.336,47.7456,2014-07-07,12.829333698625952,train,98133,SEATTLE,"Burke Avenue North, Meridian Park, Shoreline, King County, Washington, United States"
3990,3,2.5,1450,3748,2.0,0,0,3,7,1450,2004,-121.85,47.532,2014-07-07,12.733755386362589,train,98065,SNOQUALMIE,"Orchard Avenue Southeast, Eagle Nest, Snoqualmie, King County, Washington, United States"
3991,3,1.75,1880,10032,1.0,0,0,4,8,1880,1984,-122.16,47.5527,2014-07-07,13.43131758513165,train,98006,BELLEVUE,"Southeast 55th Place, Bellevue, King County, Washington, United States"
3992,2,1.0,1190,27007,1.0,0,0,4,5,1190,1910,-122.04,47.524,2014-07-07,12.180754837545884,train,98027,ISSAQUAH,"Southwest Gibson Lane, Maleki Meadows, Issaquah, King County, Washington, United States"
3993,2,1.0,1190,4440,1.0,0,0,3,6,1190,1981,-122.287,47.7135,2014-07-07,12.854483932248728,train,98125,SEATTLE,"Northeast 117th Street, Lake City, Seattle, King County, Washington, United States"
3994,2,2.0,1240,2500,2.0,0,0,3,7,1240,1985,-122.395,47.6793,2014-07-07,13.005829561148378,train,98117,SEATTLE,"Northwest 70th Street, Sunset Hill, Ballard, Seattle, King County, Washington, United States"
3995,4,1.0,1660,4704,1.5,0,0,3,7,1260,1930,-122.32,47.6918,2014-07-07,13.215489355393812,train,98115,SEATTLE,"8th Avenue Northeast, Maple Leaf, Seattle, King County, Washington, United States"
3996,3,2.25,1450,19206,2.0,0,0,3,7,1450,1989,-122.052,47.62,2014-07-07,12.92391243868049,train,98074,SAMMAMISH,"216th Avenue Northeast, Inglewood, Sammamish, King County, Washington, United States"
3997,3,2.25,1680,9090,1.0,0,0,4,7,1130,1959,-122.13,47.6068,2014-07-07,13.081541382884074,train,98008,BELLEVUE,
3998,3,2.5,1601,2491,3.0,0,0,3,7,1536,2007,-122.317,47.719,2014-07-07,12.842649474601725,train,98125,SEATTLE,"10th Place Northeast, Northgate, Seattle, King County, Washington, United States"
3999,3,1.0,1120,10576,1.0,0,0,4,7,1120,1969,-122.072,47.7575,2014-07-07,12.676076274775909,train,98077,WOODINVILLE,"199th Avenue Northeast, Cottage Glen, Cottage Lake, King County, Washington, United States"
4000,2,2.25,1060,1209,2.0,0,0,3,8,940,2006,-122.327,47.6369,2014-07-07,13.132313708257495,train,98102,SEATTLE,"East Newton Street, Eastlake, Seattle, King County, Washington, United States"
4001,4,2.0,1700,8640,1.0,0,0,3,7,850,1955,-122.153,47.5774,2014-07-07,13.122363377404328,train,98006,BELLEVUE,"140th Avenue Southeast, Eastgate, Bellevue, King County, Washington, United States"
4002,3,2.5,1910,2091,2.0,0,0,3,8,1910,2014,-122.013,47.5445,2014-07-07,13.111939234319872,train,98029,ISSAQUAH,
4003,3,2.25,2590,15229,2.0,0,3,3,8,2590,1984,-122.325,47.3948,2014-07-07,13.196078415226609,train,98198,SEATTLE,
4004,4,2.5,2090,5195,2.0,0,0,3,7,2090,2007,-122.166,47.3986,2014-07-07,12.611537753638338,train,98031,KENT,"129th Place Southeast, Shadowbrook Ridge, Kent, King County, Washington, United States"
4005,3,1.5,1180,7300,1.0,0,0,4,7,1180,1968,-122.197,47.2857,2014-07-07,12.25462468611234,train,98002,AUBURN,"Alpine Street Southeast, Forest Villa, Auburn, King County, Washington, United States"
4006,3,1.75,1480,8394,1.0,0,0,4,8,1480,1971,-122.144,47.6634,2014-07-07,13.017002861746503,train,98052,REDMOND,"147th Court Northeast, Wildwood Glen, Redmond, King County, Washington, United States"
4007,2,1.0,1290,4650,1.0,0,0,4,7,1290,1906,-122.325,47.6877,2014-07-07,13.11029079617006,train,98115,SEATTLE,"Northeast 81st Street, Maple Leaf, Seattle, King County, Washington, United States"
4008,4,2.25,2350,18600,2.0,0,0,4,9,2350,1977,-122.257,47.7473,2014-07-07,13.52448958424698,train,98028,KENMORE,"Inglewood Place Northeast, Moorlands, Kenmore, King County, Washington, United States"
4009,3,2.0,2250,7904,1.5,0,0,3,8,2250,1998,-122.252,47.3165,2014-07-07,12.70076888736628,train,98001,AUBURN,
4010,3,2.5,3870,46609,2.0,0,3,3,9,3870,1997,-122.112,47.5966,2014-07-07,14.058456736574664,train,98008,BELLEVUE,"Southeast 14th Lane, Morningside Estates, Bellevue, King County, Washington, United States"
4011,3,1.0,1560,7552,1.0,0,0,4,6,910,1948,-122.327,47.7552,2014-07-07,12.676076274775909,train,98155,SEATTLE,"Northeast 174th Street, Ridgecrest, Shoreline, King County, Washington, United States"
4012,3,1.0,960,9563,1.0,0,0,5,7,960,1967,-122.357,47.2864,2014-07-07,12.2783933071098,train,98023,FEDERAL WAY,"Southwest 351st Street, Federal Way, King County, Washington, United States"
